Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG
44142,E0,2010,29/08/2010,Bolton,Birmingham,2,2
44143,E0,2010,29/08/2010,Liverpool,West Brom,1,0
44144,E0,2010,29/08/2010,Sunderland,Man City,1,0
44145,E0,2010,11/09/2010,Arsenal,Bolton,4,1
44146,E0,2010,11/09/2010,Everton,Man United,3,3
44147,E0,2010,11/09/2010,Fulham,Wolves,2,1
44148,E0,2010,11/09/2010,Man City,Blackburn,1,1
44149,E0,2010,11/09/2010,Newcastle,Blackpool,0,2
44150,E0,2010,11/09/2010,West Brom,Tottenham,1,1
44151,E0,2010,11/09/2010,West Ham,Chelsea,1,3
44152,E0,2010,11/09/2010,Wigan,Sunderland,1,1
44153,E0,2010,12/09/2010,Birmingham,Liverpool,0,0
44154,E0,2010,13/09/2010,Stoke,Aston Villa,2,1
44155,E0,2010,18/09/2010,Aston Villa,Bolton,1,1
44156,E0,2010,18/09/2010,Blackburn,Fulham,1,1
44157,E0,2010,18/09/2010,Everton,Newcastle,0,1
44158,E0,2010,18/09/2010,Stoke,West Ham,1,1
44159,E0,2010,18/09/2010,Sunderland,Arsenal,1,1
44160,E0,2010,18/09/2010,Tottenham,Wolves,3,1
44161,E0,2010,18/09/2010,West Brom,Birmingham,3,1
44162,E0,2010,19/09/2010,Chelsea,Blackpool,4,0
44163,E0,2010,19/09/2010,Man United,Liverpool,3,2
44164,E0,2010,19/09/2010,Wigan,Man City,0,2
44165,E0,2010,25/09/2010,Arsenal,West Brom,2,3
44166,E0,2010,25/09/2010,Birmingham,Wigan,0,0
44167,E0,2010,25/09/2010,Blackpool,Blackburn,1,2
44168,E0,2010,25/09/2010,Fulham,Everton,0,0
44169,E0,2010,25/09/2010,Liverpool,Sunderland,2,2
44170,E0,2010,25/09/2010,Man City,Chelsea,1,0
44171,E0,2010,25/09/2010,West Ham,Tottenham,1,0
44172,E0,2010,26/09/2010,Bolton,Man United,2,2
44173,E0,2010,26/09/2010,Newcastle,Stoke,1,2
44174,E0,2010,26/09/2010,Wolves,Aston Villa,1,2
44175,E0,2010,02/10/2010,Birmingham,Everton,0,2
44176,E0,2010,02/10/2010,Stoke,Blackburn,1,0
44177,E0,2010,02/10/2010,Sunderland,Man United,0,0
44178,E0,2010,02/10/2010,Tottenham,Aston Villa,2,1
44179,E0,2010,02/10/2010,West Brom,Bolton,1,1
44180,E0,2010,02/10/2010,West Ham,Fulham,1,1
44181,E0,2010,02/10/2010,Wigan,Wolves,2,0
44182,E0,2010,03/10/2010,Chelsea,Arsenal,2,0
44183,E0,2010,03/10/2010,Liverpool,Blackpool,1,2
44184,E0,2010,03/10/2010,Man City,Newcastle,2,1
44185,E0,2010,16/10/2010,Arsenal,Birmingham,2,1
44186,E0,2010,16/10/2010,Aston Villa,Chelsea,0,0
44187,E0,2010,16/10/2010,Bolton,Stoke,2,1
44188,E0,2010,16/10/2010,Fulham,Tottenham,1,2
44189,E0,2010,16/10/2010,Man United,West Brom,2,2
44190,E0,2010,16/10/2010,Newcastle,Wigan,2,2
44191,E0,2010,16/10/2010,Wolves,West Ham,1,1
44192,E0,2010,17/10/2010,Blackpool,Man City,2,3
44193,E0,2010,17/10/2010,Everton,Liverpool,2,0
44194,E0,2010,18/10/2010,Blackburn,Sunderland,0,0
44195,E0,2010,23/10/2010,Birmingham,Blackpool,2,0
44196,E0,2010,23/10/2010,Chelsea,Wolves,2,0
44197,E0,2010,23/10/2010,Sunderland,Aston Villa,1,0
44198,E0,2010,23/10/2010,Tottenham,Everton,1,1
44199,E0,2010,23/10/2010,West Brom,Fulham,2,1
44200,E0,2010,23/10/2010,West Ham,Newcastle,1,2
44201,E0,2010,23/10/2010,Wigan,Bolton,1,1
44202,E0,2010,24/10/2010,Liverpool,Blackburn,2,1
44203,E0,2010,24/10/2010,Man City,Arsenal,0,3
44204,E0,2010,24/10/2010,Stoke,Man United,1,2
44205,E0,2010,30/10/2010,Arsenal,West Ham,1,0
44206,E0,2010,30/10/2010,Blackburn,Chelsea,1,2
44207,E0,2010,30/10/2010,Everton,Stoke,1,0
44208,E0,2010,30/10/2010,Fulham,Wigan,2,0
44209,E0,2010,30/10/2010,Man United,Tottenham,2,0
44210,E0,2010,30/10/2010,Wolves,Man City,2,1
44211,E0,2010,31/10/2010,Aston Villa,Birmingham,0,0
44212,E0,2010,31/10/2010,Bolton,Liverpool,0,1
44213,E0,2010,31/10/2010,Newcastle,Sunderland,5,1
44214,E0,2010,01/11/2010,Blackpool,West Brom,2,1
44215,E0,2010,06/11/2010,Birmingham,West Ham,2,2
44216,E0,2010,06/11/2010,Blackburn,Wigan,2,1
44217,E0,2010,06/11/2010,Blackpool,Everton,2,2
44218,E0,2010,06/11/2010,Bolton,Tottenham,4,2
44219,E0,2010,06/11/2010,Fulham,Aston Villa,1,1
44220,E0,2010,06/11/2010,Man United,Wolves,2,1
44221,E0,2010,06/11/2010,Sunderland,Stoke,2,0
44222,E0,2010,07/11/2010,Arsenal,Newcastle,0,1
44223,E0,2010,07/11/2010,Liverpool,Chelsea,2,0
44224,E0,2010,07/11/2010,West Brom,Man City,0,2
44225,E0,2010,09/11/2010,Stoke,Birmingham,3,2
44226,E0,2010,09/11/2010,Tottenham,Sunderland,1,1
44227,E0,2010,10/11/2010,Aston Villa,Blackpool,3,2
44228,E0,2010,10/11/2010,Chelsea,Fulham,1,0
44229,E0,2010,10/11/2010,Everton,Bolton,1,1
44230,E0,2010,10/11/2010,Man City,Man United,0,0
44231,E0,2010,10/11/2010,Newcastle,Blackburn,1,2
44232,E0,2010,10/11/2010,West Ham,West Brom,2,2
44233,E0,2010,10/11/2010,Wigan,Liverpool,1,1
44234,E0,2010,10/11/2010,Wolves,Arsenal,0,2
44235,E0,2010,13/11/2010,Aston Villa,Man United,2,2
44236,E0,2010,13/11/2010,Man City,Birmingham,0,0
44237,E0,2010,13/11/2010,Newcastle,Fulham,0,0
44238,E0,2010,13/11/2010,Stoke,Liverpool,2,0
44239,E0,2010,13/11/2010,Tottenham,Blackburn,4,2
44240,E0,2010,13/11/2010,West Ham,Blackpool,0,0
44241,E0,2010,13/11/2010,Wigan,West Brom,1,0
44242,E0,2010,13/11/2010,Wolves,Bolton,2,3
44243,E0,2010,14/11/2010,Chelsea,Sunderland,0,3
44244,E0,2010,14/11/2010,Everton,Arsenal,1,2
44245,E0,2010,20/11/2010,Arsenal,Tottenham,2,3
44246,E0,2010,20/11/2010,Birmingham,Chelsea,1,0
44247,E0,2010,20/11/2010,Blackpool,Wolves,2,1
44248,E0,2010,20/11/2010,Bolton,Newcastle,5,1
44249,E0,2010,20/11/2010,Liverpool,West Ham,3,0
44250,E0,2010,20/11/2010,Man United,Wigan,2,0
44251,E0,2010,20/11/2010,West Brom,Stoke,0,3
44252,E0,2010,21/11/2010,Blackburn,Aston Villa,2,0
44253,E0,2010,21/11/2010,Fulham,Man City,1,4
44254,E0,2010,22/11/2010,Sunderland,Everton,2,2
44255,E0,2010,27/11/2010,Aston Villa,Arsenal,2,4
44256,E0,2010,27/11/2010,Bolton,Blackpool,2,2
44257,E0,2010,27/11/2010,Everton,West Brom,1,4
44258,E0,2010,27/11/2010,Fulham,Birmingham,1,1
44259,E0,2010,27/11/2010,Man United,Blackburn,7,1
44260,E0,2010,27/11/2010,Stoke,Man City,1,1
44261,E0,2010,27/11/2010,West Ham,Wigan,3,1
44262,E0,2010,27/11/2010,Wolves,Sunderland,3,2
44263,E0,2010,28/11/2010,Newcastle,Chelsea,1,1
44264,E0,2010,28/11/2010,Tottenham,Liverpool,2,1
44265,E0,2010,04/12/2010,Arsenal,Fulham,2,1
44266,E0,2010,04/12/2010,Birmingham,Tottenham,1,1
44267,E0,2010,04/12/2010,Blackburn,Wolves,3,0
44268,E0,2010,04/12/2010,Chelsea,Everton,1,1
44269,E0,2010,04/12/2010,Man City,Bolton,1,0
44270,E0,2010,04/12/2010,Wigan,Stoke,2,2
44271,E0,2010,05/12/2010,Sunderland,West Ham,1,0
44272,E0,2010,05/12/2010,West Brom,Newcastle,3,1
44273,E0,2010,06/12/2010,Liverpool,Aston Villa,3,0
44274,E0,2010,11/12/2010,Aston Villa,West Brom,2,1
44275,E0,2010,11/12/2010,Everton,Wigan,0,0
44276,E0,2010,11/12/2010,Fulham,Sunderland,0,0
44277,E0,2010,11/12/2010,Newcastle,Liverpool,3,1
44278,E0,2010,11/12/2010,Stoke,Blackpool,0,1
44279,E0,2010,11/12/2010,West Ham,Man City,1,3
44280,E0,2010,12/12/2010,Bolton,Blackburn,2,1
44281,E0,2010,12/12/2010,Tottenham,Chelsea,1,1
44282,E0,2010,12/12/2010,Wolves,Birmingham,1,0
44283,E0,2010,13/12/2010,Man United,Arsenal,1,0
44284,E0,2010,18/12/2010,Blackburn,West Ham,1,1
44285,E0,2010,18/12/2010,Sunderland,Bolton,1,0
44286,E0,2010,20/12/2010,Man City,Everton,1,2
44287,E0,2010,26/12/2010,Aston Villa,Tottenham,1,2
44288,E0,2010,26/12/2010,Blackburn,Stoke,0,2
44289,E0,2010,26/12/2010,Bolton,West Brom,2,0
44290,E0,2010,26/12/2010,Fulham,West Ham,1,3
44291,E0,2010,26/12/2010,Man United,Sunderland,2,0
44292,E0,2010,26/12/2010,Newcastle,Man City,1,3
44293,E0,2010,26/12/2010,Wolves,Wigan,1,2
44294,E0,2010,27/12/2010,Arsenal,Chelsea,3,1
44295,E0,2010,28/12/2010,Birmingham,Man United,1,1
44296,E0,2010,28/12/2010,Man City,Aston Villa,4,0
44297,E0,2010,28/12/2010,Stoke,Fulham,0,2
44298,E0,2010,28/12/2010,Sunderland,Blackpool,0,2
44299,E0,2010,28/12/2010,Tottenham,Newcastle,2,0
44300,E0,2010,28/12/2010,West Brom,Blackburn,1,3
44301,E0,2010,28/12/2010,West Ham,Everton,1,1
44302,E0,2010,29/12/2010,Chelsea,Bolton,1,0
44303,E0,2010,29/12/2010,Liverpool,Wolves,0,1
44304,E0,2010,29/12/2010,Wigan,Arsenal,2,2
44305,E0,2010,01/01/2011,Birmingham,Arsenal,0,3
44306,E0,2010,01/01/2011,Liverpool,Bolton,2,1
44307,E0,2010,01/01/2011,Man City,Blackpool,1,0
44308,E0,2010,01/01/2011,Stoke,Everton,2,0
44309,E0,2010,01/01/2011,Sunderland,Blackburn,3,0
44310,E0,2010,01/01/2011,Tottenham,Fulham,1,0
44311,E0,2010,01/01/2011,West Brom,Man United,1,2
44312,E0,2010,01/01/2011,West Ham,Wolves,2,0
44313,E0,2010,02/01/2011,Chelsea,Aston Villa,3,3
44314,E0,2010,02/01/2011,Wigan,Newcastle,0,1
44315,E0,2010,04/01/2011,Blackpool,Birmingham,1,2
44316,E0,2010,04/01/2011,Fulham,West Brom,3,0
44317,E0,2010,04/01/2011,Man United,Stoke,2,1
44318,E0,2010,05/01/2011,Arsenal,Man City,0,0
44319,E0,2010,05/01/2011,Aston Villa,Sunderland,0,1
44320,E0,2010,05/01/2011,Blackburn,Liverpool,3,1
44321,E0,2010,05/01/2011,Bolton,Wigan,1,1
44322,E0,2010,05/01/2011,Everton,Tottenham,2,1
44323,E0,2010,05/01/2011,Newcastle,West Ham,5,0
44324,E0,2010,05/01/2011,Wolves,Chelsea,1,0
44325,E0,2010,12/01/2011,Blackpool,Liverpool,2,1
44326,E0,2010,15/01/2011,Chelsea,Blackburn,2,0
44327,E0,2010,15/01/2011,Man City,Wolves,4,3
44328,E0,2010,15/01/2011,Stoke,Bolton,2,0
44329,E0,2010,15/01/2011,West Brom,Blackpool,3,2
44330,E0,2010,15/01/2011,West Ham,Arsenal,0,3
44331,E0,2010,15/01/2011,Wigan,Fulham,1,1
44332,E0,2010,16/01/2011,Birmingham,Aston Villa,1,1
44333,E0,2010,16/01/2011,Liverpool,Everton,2,2
44334,E0,2010,16/01/2011,Sunderland,Newcastle,1,1
44335,E0,2010,16/01/2011,Tottenham,Man United,0,0
44336,E0,2010,22/01/2011,Arsenal,Wigan,3,0
44337,E0,2010,22/01/2011,Aston Villa,Man City,1,0
44338,E0,2010,22/01/2011,Blackpool,Sunderland,1,2
44339,E0,2010,22/01/2011,Everton,West Ham,2,2
44340,E0,2010,22/01/2011,Fulham,Stoke,2,0
44341,E0,2010,22/01/2011,Man United,Birmingham,5,0
44342,E0,2010,22/01/2011,Newcastle,Tottenham,1,1
44343,E0,2010,22/01/2011,Wolves,Liverpool,0,3
44344,E0,2010,23/01/2011,Blackburn,West Brom,2,0
44345,E0,2010,24/01/2011,Bolton,Chelsea,0,4
44346,E0,2010,25/01/2011,Blackpool,Man United,2,3
44347,E0,2010,25/01/2011,Wigan,Aston Villa,1,2
44348,E0,2010,26/01/2011,Liverpool,Fulham,1,0
44349,E0,2010,01/02/2011,Arsenal,Everton,2,1
44350,E0,2010,01/02/2011,Man United,Aston Villa,3,1
44351,E0,2010,01/02/2011,Sunderland,Chelsea,2,4
44352,E0,2010,01/02/2011,West Brom,Wigan,2,2
44353,E0,2010,02/02/2011,Birmingham,Man City,2,2
44354,E0,2010,02/02/2011,Blackburn,Tottenham,0,1
44355,E0,2010,02/02/2011,Blackpool,West Ham,1,3
44356,E0,2010,02/02/2011,Bolton,Wolves,1,0
44357,E0,2010,02/02/2011,Fulham,Newcastle,1,0
44358,E0,2010,02/02/2011,Liverpool,Stoke,2,0
44359,E0,2010,05/02/2011,Aston Villa,Fulham,2,2
44360,E0,2010,05/02/2011,Everton,Blackpool,5,3
44361,E0,2010,05/02/2011,Man City,West Brom,3,0
44362,E0,2010,05/02/2011,Newcastle,Arsenal,4,4
44363,E0,2010,05/02/2011,Stoke,Sunderland,3,2
44364,E0,2010,05/02/2011,Tottenham,Bolton,2,1
44365,E0,2010,05/02/2011,Wigan,Blackburn,4,3
44366,E0,2010,05/02/2011,Wolves,Man United,2,1
44367,E0,2010,06/02/2011,Chelsea,Liverpool,0,1
44368,E0,2010,06/02/2011,West Ham,Birmingham,0,1
44369,E0,2010,12/02/2011,Arsenal,Wolves,2,0
44370,E0,2010,12/02/2011,Birmingham,Stoke,1,0
44371,E0,2010,12/02/2011,Blackburn,Newcastle,0,0
44372,E0,2010,12/02/2011,Blackpool,Aston Villa,1,1
44373,E0,2010,12/02/2011,Liverpool,Wigan,1,1
44374,E0,2010,12/02/2011,Man United,Man City,2,1
44375,E0,2010,12/02/2011,Sunderland,Tottenham,1,2
44376,E0,2010,12/02/2011,West Brom,West Ham,3,3
44377,E0,2010,13/02/2011,Bolton,Everton,2,0
44378,E0,2010,14/02/2011,Fulham,Chelsea,0,0
44379,E0,2010,15/02/2011,Birmingham,Newcastle,0,2
44380,E0,2010,20/02/2011,West Brom,Wolves,1,1
44381,E0,2010,22/02/2011,Blackpool,Tottenham,3,1
44382,E0,2010,23/02/2011,Arsenal,Stoke,1,0
44383,E0,2010,26/02/2011,Aston Villa,Blackburn,4,1
44384,E0,2010,26/02/2011,Everton,Sunderland,2,0
44385,E0,2010,26/02/2011,Newcastle,Bolton,1,1
44386,E0,2010,26/02/2011,Wigan,Man United,0,4
44387,E0,2010,26/02/2011,Wolves,Blackpool,4,0
44388,E0,2010,27/02/2011,Man City,Fulham,1,1
44389,E0,2010,27/02/2011,West Ham,Liverpool,3,1
44390,E0,2010,28/02/2011,Stoke,West Brom,1,1
44391,E0,2010,01/03/2011,Chelsea,Man United,2,1
44392,E0,2010,05/03/2011,Arsenal,Sunderland,0,0
44393,E0,2010,05/03/2011,Birmingham,West Brom,1,3
44394,E0,2010,05/03/2011,Bolton,Aston Villa,3,2
44395,E0,2010,05/03/2011,Fulham,Blackburn,3,2
44396,E0,2010,05/03/2011,Man City,Wigan,1,0
44397,E0,2010,05/03/2011,Newcastle,Everton,1,2
44398,E0,2010,05/03/2011,West Ham,Stoke,3,0
44399,E0,2010,06/03/2011,Liverpool,Man United,3,1
44400,E0,2010,06/03/2011,Wolves,Tottenham,3,3
44401,E0,2010,07/03/2011,Blackpool,Chelsea,1,3
44402,E0,2010,09/03/2011,Everton,Birmingham,1,1
44403,E0,2010,19/03/2011,Aston Villa,Wolves,0,1
44404,E0,2010,19/03/2011,Blackburn,Blackpool,2,2
44405,E0,2010,19/03/2011,Everton,Fulham,2,1
44406,E0,2010,19/03/2011,Man United,Bolton,1,0
44407,E0,2010,19/03/2011,Stoke,Newcastle,4,0
44408,E0,2010,19/03/2011,Tottenham,West Ham,0,0
44409,E0,2010,19/03/2011,West Brom,Arsenal,2,2
44410,E0,2010,19/03/2011,Wigan,Birmingham,2,1
44411,E0,2010,20/03/2011,Chelsea,Man City,2,0
44412,E0,2010,20/03/2011,Sunderland,Liverpool,0,2
44413,E0,2010,02/04/2011,Arsenal,Blackburn,0,0
44414,E0,2010,02/04/2011,Birmingham,Bolton,2,1
44415,E0,2010,02/04/2011,Everton,Aston Villa,2,2
44416,E0,2010,02/04/2011,Newcastle,Wolves,4,1
44417,E0,2010,02/04/2011,Stoke,Chelsea,1,1
44418,E0,2010,02/04/2011,West Brom,Liverpool,2,1
44419,E0,2010,02/04/2011,West Ham,Man United,2,4
44420,E0,2010,02/04/2011,Wigan,Tottenham,0,0
44421,E0,2010,03/04/2011,Fulham,Blackpool,3,0
44422,E0,2010,03/04/2011,Man City,Sunderland,5,0
44423,E0,2010,09/04/2011,Blackburn,Birmingham,1,1
44424,E0,2010,09/04/2011,Bolton,West Ham,3,0
44425,E0,2010,09/04/2011,Chelsea,Wigan,1,0
44426,E0,2010,09/04/2011,Man United,Fulham,2,0
44427,E0,2010,09/04/2011,Sunderland,West Brom,2,3
44428,E0,2010,09/04/2011,Tottenham,Stoke,3,2
44429,E0,2010,09/04/2011,Wolves,Everton,0,3
44430,E0,2010,10/04/2011,Aston Villa,Newcastle,1,0
44431,E0,2010,10/04/2011,Blackpool,Arsenal,1,3
44432,E0,2010,11/04/2011,Liverpool,Man City,3,0
44433,E0,2010,16/04/2011,Birmingham,Sunderland,2,0
44434,E0,2010,16/04/2011,Blackpool,Wigan,1,3
44435,E0,2010,16/04/2011,Everton,Blackburn,2,0
44436,E0,2010,16/04/2011,West Brom,Chelsea,1,3
44437,E0,2010,16/04/2011,West Ham,Aston Villa,1,2
44438,E0,2010,17/04/2011,Arsenal,Liverpool,1,1
44439,E0,2010,19/04/2011,Newcastle,Man United,0,0
44440,E0,2010,20/04/2011,Chelsea,Birmingham,3,1
44441,E0,2010,20/04/2011,Tottenham,Arsenal,3,3
44442,E0,2010,23/04/2011,Aston Villa,Stoke,1,1
44443,E0,2010,23/04/2011,Blackpool,Newcastle,1,1
44444,E0,2010,23/04/2011,Chelsea,West Ham,3,0
44445,E0,2010,23/04/2011,Liverpool,Birmingham,5,0
44446,E0,2010,23/04/2011,Man United,Everton,1,0
44447,E0,2010,23/04/2011,Sunderland,Wigan,4,2
44448,E0,2010,23/04/2011,Tottenham,West Brom,2,2
44449,E0,2010,23/04/2011,Wolves,Fulham,1,1
44450,E0,2010,24/04/2011,Bolton,Arsenal,2,1
44451,E0,2010,25/04/2011,Blackburn,Man City,0,1
44452,E0,2010,26/04/2011,Stoke,Wolves,3,0
44453,E0,2010,27/04/2011,Fulham,Bolton,3,0
44454,E0,2010,30/04/2011,Blackburn,Bolton,1,0
44455,E0,2010,30/04/2011,Blackpool,Stoke,0,0
44456,E0,2010,30/04/2011,Chelsea,Tottenham,2,1
44457,E0,2010,30/04/2011,Sunderland,Fulham,0,3
44458,E0,2010,30/04/2011,West Brom,Aston Villa,2,1
44459,E0,2010,30/04/2011,Wigan,Everton,1,1
44460,E0,2010,01/05/2011,Arsenal,Man United,1,0
44461,E0,2010,01/05/2011,Birmingham,Wolves,1,1
44462,E0,2010,01/05/2011,Liverpool,Newcastle,3,0
44463,E0,2010,01/05/2011,Man City,West Ham,2,1
44464,E0,2010,07/05/2011,Aston Villa,Wigan,1,1
44465,E0,2010,07/05/2011,Bolton,Sunderland,1,2
44466,E0,2010,07/05/2011,Everton,Man City,2,1
44467,E0,2010,07/05/2011,Newcastle,Birmingham,2,1
44468,E0,2010,07/05/2011,Tottenham,Blackpool,1,1
44469,E0,2010,07/05/2011,West Ham,Blackburn,1,1
44470,E0,2010,08/05/2011,Man United,Chelsea,2,1
44471,E0,2010,08/05/2011,Stoke,Arsenal,3,1
44472,E0,2010,08/05/2011,Wolves,West Brom,3,1
44473,E0,2010,09/05/2011,Fulham,Liverpool,2,5
44474,E0,2010,10/05/2011,Man City,Tottenham,1,0
44475,E0,2010,14/05/2011,Blackburn,Man United,1,1
44476,E0,2010,14/05/2011,Blackpool,Bolton,4,3
44477,E0,2010,14/05/2011,Sunderland,Wolves,1,3
44478,E0,2010,14/05/2011,West Brom,Everton,1,0
44479,E0,2010,15/05/2011,Arsenal,Aston Villa,1,2
44480,E0,2010,15/05/2011,Birmingham,Fulham,0,2
44481,E0,2010,15/05/2011,Chelsea,Newcastle,2,2
44482,E0,2010,15/05/2011,Liverpool,Tottenham,0,2
44483,E0,2010,15/05/2011,Wigan,West Ham,3,2
44484,E0,2010,17/05/2011,Man City,Stoke,3,0
44485,E0,2010,22/05/2011,Aston Villa,Liverpool,1,0
44486,E0,2010,22/05/2011,Bolton,Man City,0,2
44487,E0,2010,22/05/2011,Everton,Chelsea,1,0
44488,E0,2010,22/05/2011,Fulham,Arsenal,2,2
44489,E0,2010,22/05/2011,Man United,Blackpool,4,2
44490,E0,2010,22/05/2011,Newcastle,West Brom,3,3
44491,E0,2010,22/05/2011,Stoke,Wigan,0,1
44492,E0,2010,22/05/2011,Tottenham,Birmingham,2,1
44493,E0,2010,22/05/2011,West Ham,Sunderland,0,3
44494,E0,2010,22/05/2011,Wolves,Blackburn,2,3
44495,E0,2011,13/08/2011,Blackburn,Wolves,1,2
44496,E0,2011,13/08/2011,Fulham,Aston Villa,0,0
44497,E0,2011,13/08/2011,Liverpool,Sunderland,1,1
44498,E0,2011,13/08/2011,Newcastle,Arsenal,0,0
44499,E0,2011,13/08/2011,QPR,Bolton,0,4
44500,E0,2011,13/08/2011,Wigan,Norwich,1,1
44501,E0,2011,14/08/2011,Stoke,Chelsea,0,0
44502,E0,2011,14/08/2011,West Brom,Man United,1,2
44503,E0,2011,15/08/2011,Man City,Swansea,4,0
44504,E0,2011,20/08/2011,Arsenal,Liverpool,0,2
44505,E0,2011,20/08/2011,Aston Villa,Blackburn,3,1
44506,E0,2011,20/08/2011,Chelsea,West Brom,2,1
44507,E0,2011,20/08/2011,Everton,QPR,0,1
44508,E0,2011,20/08/2011,Sunderland,Newcastle,0,1
44509,E0,2011,20/08/2011,Swansea,Wigan,0,0
44510,E0,2011,21/08/2011,Bolton,Man City,2,3
44511,E0,2011,21/08/2011,Norwich,Stoke,1,1
44512,E0,2011,21/08/2011,Wolves,Fulham,2,0
44513,E0,2011,22/08/2011,Man United,Tottenham,3,0
44514,E0,2011,27/08/2011,Aston Villa,Wolves,0,0
44515,E0,2011,27/08/2011,Blackburn,Everton,0,1
44516,E0,2011,27/08/2011,Chelsea,Norwich,3,1
44517,E0,2011,27/08/2011,Liverpool,Bolton,3,1
44518,E0,2011,27/08/2011,Swansea,Sunderland,0,0
44519,E0,2011,27/08/2011,Wigan,QPR,2,0
44520,E0,2011,28/08/2011,Man United,Arsenal,8,2
44521,E0,2011,28/08/2011,Newcastle,Fulham,2,1
44522,E0,2011,28/08/2011,Tottenham,Man City,1,5
44523,E0,2011,28/08/2011,West Brom,Stoke,0,1
44524,E0,2011,10/09/2011,Arsenal,Swansea,1,0
44525,E0,2011,10/09/2011,Bolton,Man United,0,5
44526,E0,2011,10/09/2011,Everton,Aston Villa,2,2
44527,E0,2011,10/09/2011,Man City,Wigan,3,0
44528,E0,2011,10/09/2011,Stoke,Liverpool,1,0
44529,E0,2011,10/09/2011,Sunderland,Chelsea,1,2
44530,E0,2011,10/09/2011,Wolves,Tottenham,0,2
44531,E0,2011,11/09/2011,Fulham,Blackburn,1,1
44532,E0,2011,11/09/2011,Norwich,West Brom,0,1
44533,E0,2011,12/09/2011,QPR,Newcastle,0,0
44534,E0,2011,17/09/2011,Aston Villa,Newcastle,1,1
44535,E0,2011,17/09/2011,Blackburn,Arsenal,4,3
44536,E0,2011,17/09/2011,Bolton,Norwich,1,2
44537,E0,2011,17/09/2011,Everton,Wigan,3,1
44538,E0,2011,17/09/2011,Swansea,West Brom,3,0
44539,E0,2011,17/09/2011,Wolves,QPR,0,3
44540,E0,2011,18/09/2011,Fulham,Man City,2,2
44541,E0,2011,18/09/2011,Man United,Chelsea,3,1
44542,E0,2011,18/09/2011,Sunderland,Stoke,4,0
44543,E0,2011,18/09/2011,Tottenham,Liverpool,4,0
44544,E0,2011,24/09/2011,Arsenal,Bolton,3,0
44545,E0,2011,24/09/2011,Chelsea,Swansea,4,1
44546,E0,2011,24/09/2011,Liverpool,Wolves,2,1
44547,E0,2011,24/09/2011,Man City,Everton,2,0
44548,E0,2011,24/09/2011,Newcastle,Blackburn,3,1
44549,E0,2011,24/09/2011,Stoke,Man United,1,1
44550,E0,2011,24/09/2011,West Brom,Fulham,0,0
44551,E0,2011,24/09/2011,Wigan,Tottenham,1,2
44552,E0,2011,25/09/2011,QPR,Aston Villa,1,1
44553,E0,2011,26/09/2011,Norwich,Sunderland,2,1
44554,E0,2011,01/10/2011,Aston Villa,Wigan,2,0
44555,E0,2011,01/10/2011,Blackburn,Man City,0,4
44556,E0,2011,01/10/2011,Everton,Liverpool,0,2
44557,E0,2011,01/10/2011,Man United,Norwich,2,0
44558,E0,2011,01/10/2011,Sunderland,West Brom,2,2
44559,E0,2011,01/10/2011,Wolves,Newcastle,1,2
44560,E0,2011,02/10/2011,Bolton,Chelsea,1,5
44561,E0,2011,02/10/2011,Fulham,QPR,6,0
44562,E0,2011,02/10/2011,Swansea,Stoke,2,0
44563,E0,2011,02/10/2011,Tottenham,Arsenal,2,1
44564,E0,2011,15/10/2011,Chelsea,Everton,3,1
44565,E0,2011,15/10/2011,Liverpool,Man United,1,1
44566,E0,2011,15/10/2011,Man City,Aston Villa,4,1
44567,E0,2011,15/10/2011,Norwich,Swansea,3,1
44568,E0,2011,15/10/2011,QPR,Blackburn,1,1
44569,E0,2011,15/10/2011,Stoke,Fulham,2,0
44570,E0,2011,15/10/2011,Wigan,Bolton,1,3
44571,E0,2011,16/10/2011,Arsenal,Sunderland,2,1
44572,E0,2011,16/10/2011,Newcastle,Tottenham,2,2
44573,E0,2011,16/10/2011,West Brom,Wolves,2,0
44574,E0,2011,22/10/2011,Aston Villa,West Brom,1,2
44575,E0,2011,22/10/2011,Bolton,Sunderland,0,2
44576,E0,2011,22/10/2011,Liverpool,Norwich,1,1
44577,E0,2011,22/10/2011,Newcastle,Wigan,1,0
44578,E0,2011,22/10/2011,Wolves,Swansea,2,2
44579,E0,2011,23/10/2011,Arsenal,Stoke,3,1
44580,E0,2011,23/10/2011,Blackburn,Tottenham,1,2
44581,E0,2011,23/10/2011,Fulham,Everton,1,3
44582,E0,2011,23/10/2011,Man United,Man City,1,6
44583,E0,2011,23/10/2011,QPR,Chelsea,1,0
44584,E0,2011,29/10/2011,Chelsea,Arsenal,3,5
44585,E0,2011,29/10/2011,Everton,Man United,0,1
44586,E0,2011,29/10/2011,Man City,Wolves,3,1
44587,E0,2011,29/10/2011,Norwich,Blackburn,3,3
44588,E0,2011,29/10/2011,Sunderland,Aston Villa,2,2
44589,E0,2011,29/10/2011,Swansea,Bolton,3,1
44590,E0,2011,29/10/2011,West Brom,Liverpool,0,2
44591,E0,2011,29/10/2011,Wigan,Fulham,0,2
44592,E0,2011,30/10/2011,Tottenham,QPR,3,1
44593,E0,2011,31/10/2011,Stoke,Newcastle,1,3
44594,E0,2011,05/11/2011,Arsenal,West Brom,3,0
44595,E0,2011,05/11/2011,Aston Villa,Norwich,3,2
